Multiband_period,GP_DRW_tau_r,GP_DRW_sigma_g,GP_DRW_tau_g,Amplitude_r,IAR_phi_r,Amplitude_g,Autocor_length_g,Gskew_g,Meanvariance_g,PercentAmplitude_g,Q31_g,Std_g,ExcessVar_g,SF_ML_amplitude_g,SF_ML_gamma_g,IAR_phi_g,classALeRCE
1.1132594346145506,1.2920586369982334,0.0588082108143906,1.2940257797771808,0.2395202499999991,0.4500421499787944,0.3548204999999997,1.0,-0.289396,0.0169783502079354,0.0357882833481321,0.4629027499999978,0.2433245085636154,0.0002875877139752,0.3876758008359041,0.0663199183445422,0.467615028777474,CEP
1.1916707851714508,0.0507864640298503,0.0625319542503591,0.3540047450495017,0.1986074999999996,4.719202454423986e-13,0.364437624999999,1.0,-0.1213190000000032,0.0157741510018216,0.0285092934511991,0.4170565000000046,0.2507306333494045,0.0002478440503204,0.3766609129383227,0.0523580819984706,0.0595530507814078,CEP
0.9963814305921804,27.44462727774455,0.0088923422522316,43.94620571839674,0.1689936249999997,0.9500327693988498,0.1598214999999996,6.0,-0.1545175000000007,0.0064571557408737,0.0187870589238074,0.0705740000000005,0.0849463565149712,4.098545385015056e-05,0.1249710302782164,0.1505413637047281,0.9720005072069224,CEP
15.372167247704414,0.0411001540898059,0.1363581084380422,2.261786426891169,0.3805614999999998,4.23006300668309e-13,0.5832319999999989,3.0,-0.5353662499999992,0.0260259629641421,0.0650485102385359,0.6947470000000013,0.3793864932425355,0.0006758310603852,0.4910081123658866,-0.0328148248794121,0.651954904042565,CEP
4.951785059818295,-999.0,0.0937154968280572,0.4869762813497414,-999.0,-999.0,0.4521459999999999,1.0,-0.5035769999999999,0.021766631264198,0.053044692385179,0.5233172499999998,0.305116568459792,0.0004722184132311,0.4501491775552126,0.0253908918364401,0.1277540367683182,CEP
14.592933017173134,2.853598563407853,0.069643377778912,3.068516297689993,0.3054535000000005,0.7237727700326015,0.4052795000000007,1.0,-0.0446260000000009,0.0165320584056064,0.025859365454204,0.5620384999999999,0.2810652672676446,0.0002703562956979,0.3832855653079809,0.0093732613055223,0.7451612357334652,CEP
3.138421069221244,0.2148145565483961,0.0366809180316804,0.4219042221710263,0.1815685,0.1232060159785415,0.2749154999999996,1.0,0.2278212500000016,0.0139838558065599,0.0351257458241967,0.4041444999999992,0.2026626883207113,0.0001943296704398,0.3044671809782587,0.0334623958199686,0.1464691500075424,CEP
7.578779419792886,-999.0,0.0400422643268357,1.330495344900836,-999.0,-999.0,0.3062445,1.0,0.2022540000000035,0.0145263925477528,0.0324579199192855,0.320405375,0.1922480041241724,0.0002105091594435,0.3454997575210959,0.1361364143933675,0.4588101190050068,CEP
103.82512804793735,64.59231540433942,0.0739975845954926,64.8212149245452,0.4857152500000001,0.9886101275336636,0.5192002499999999,4.0,0.0747120000000052,0.0183003418162099,0.0454404606780592,0.441988499999999,0.295608372226356,0.0003300200575577,0.9436881354345368,0.4524391565067805,0.9865238805930509,CEP
5.031779173810012,0.7649703355842981,0.0697809972737849,0.8176312043664979,0.2315139999999997,0.2731899003739222,0.3601660000000004,1.0,-0.2031039999999997,0.0177749676875007,0.0333768701919028,0.5427462500000004,0.265291300039492,0.0003148658220835,0.4010121527466792,0.0330277040422631,0.2967869276171688,CEP
0.1615508870365079,-999.0,0.3694300624632073,1.3688665647693103,-999.0,-999.0,0.8022770000000001,1.0,0.2661760000000015,0.0419070212389432,0.0626233399239601,1.2225392499999987,0.6279583527518837,0.0017535192328383,0.8669320726991658,0.0030217223257467,0.5216988690695501,CEP
10.106382203309938,1.0350672883257572,0.01325647838761,1.3009117721676138,0.1368153750000003,0.3891384216429202,0.1645084999999992,1.0,-0.1330390000000036,0.007219615930327,0.0163129203302301,0.2253830000000007,0.1167544857193934,5.111767804019344e-05,0.1773570194507752,0.0787793890388353,0.4703724861947492,CEP
0.9265580355742454,0.1010307695483161,0.1321422990934452,1.4126748213861766,0.3592445000000008,7.701031498685131e-05,0.5192239999999995,1.0,-0.7098847500000005,0.0224663365181479,0.0532703396974837,0.6241589999999988,0.3687022421645724,0.0005022187307395,0.4840665671098704,-0.0282431196804241,0.4985967707266432,CEP
3.202427071374532,-999.0,0.0245159917476476,0.5461866307917295,-999.0,-999.0,0.2198815000000005,1.0,-0.09253,0.0123695776691675,0.0354141077561667,0.3171892500000002,0.1624368109366805,0.0001524289179111,0.2406376634705013,0.0266607299473488,0.1810806842734393,CEP
18.99999985843897,-999.0,0.0902019417660568,5.504407438860678,-999.0,-999.0,0.5152052499999993,2.0,-0.5535149999999973,0.0224555645294235,0.0585366752235453,0.5126925,0.3119207252131064,0.0005026438692568,0.4362760490972759,-0.0100814779921419,0.8433914088424614,CEP
3.0336900348986493,0.4415710860606047,0.0547877481568447,0.3720427236072659,0.2332679999999998,0.1124930587062519,0.335839,1.0,-0.3684210000000014,0.016150279573412,0.0376968804611909,0.4035164999999985,0.2339973686076329,0.0002593915426289,0.354328620120133,0.0393438758225241,0.0666249455139341,CEP
12.97814100599217,-999.0,0.0929063473000565,0.101676294974759,-999.0,-999.0,0.4648000000000003,3.0,-0.0102654999999991,0.0212013380638439,0.0362049183891876,0.5858375000000002,0.3023833814809561,0.0004487092104333,0.3880632249304638,-0.0368887530696967,1.5525639727021514e-05,CEP
8.193186171728476,1.8641539522962665,0.0591202318047754,1.80310465016162,0.2294047499999996,0.4716841353025569,0.3622414999999996,1.0,0.2032120000000006,0.0168444403940668,0.0323199739632665,0.4787847500000008,0.2535675108129279,0.0002826797951701,0.4067894049441489,0.0790627272663943,0.6028978584590198,CEP
0.8421985169424948,0.1998147670282133,0.0465575508871504,0.1837178361602863,0.1920720000000004,5.093257165214239e-06,0.2577299999999995,1.0,0.372836000000003,0.013531418404644,0.0280277806630602,0.4235340000000001,0.2164432521833818,0.0001820958611053,0.6328709501048996,0.2667400639186414,8.06464519640734e-06,CEP
14.383041825869231,-999.0,0.1673333925220093,2.7560470316374017,-999.0,-999.0,0.6444332500000005,1.0,-0.706310000000002,0.0309617934296246,0.0956291534418889,0.5600020000000008,0.3905244459219915,0.0009574012396153,0.5677613708247856,0.0258524713419977,0.6880697758724906,CEP
3.025477649001323,-999.0,0.0789547707674926,0.5536239954070159,-999.0,-999.0,0.4980116250000002,1.0,-0.4109289999999994,0.0203933778221982,0.1120838341850817,0.3053540000000012,0.2643963393302754,0.0004149634566173,0.4071275083115496,0.0472724151747388,0.1340058489549208,CEP
5.612998019818543,-999.0,0.0644447754575863,0.595614636539489,-999.0,-999.0,0.3852937499999997,2.0,0.018578999999999,0.0183999278591701,0.0307483337398567,0.479457,0.2559944862216733,0.0003378750142778,0.4240219108153737,0.0897908923172027,0.1101271626476681,CEP
3.269661027222009,0.2554354496942925,0.0650564734578951,0.0456934335918294,0.2462837499999999,0.0182228686548724,0.35072525,1.0,-0.4307045000000009,0.0174732009530555,0.0396473115488416,0.4555930000000003,0.2551038398073399,0.0003044388106658,0.3792237946087591,0.023978773899654,4.098079673123365e-13,CEP
13.669063936392456,3.137508491895201,0.1188590825310544,2.898286006758153,0.3643537499999993,0.7250938376262461,0.6098140000000001,1.0,-0.3062749999999994,0.0231559658958907,0.0512488393390513,0.4736980000000006,0.352143584548901,0.0005308376197311,0.4725583838042052,-0.0106383574490535,0.7162203746538401,CEP
1.5732384307465177,2.8016612593150096,0.0824178394117389,5.765847962994154,0.3154952500000005,0.7284029809530795,0.4203955000000006,2.0,-0.1136200000000009,0.0189807615358397,0.0319784062425022,0.5460595000000001,0.2913352368828519,0.0003582748640726,0.4393194631140155,0.0212589211610684,0.8458880783622981,CEP
15.47231213883494,5.392198733975854,0.2009040913146792,4.352771826968609,0.5305680000000006,0.8401987245796536,0.6727895000000004,2.0,0.8152465000000007,0.0342678742121591,0.1244262963849325,0.8532029999999988,0.4902395607711919,0.0011662031246454,0.6261512580294685,-0.0341876622294027,0.8162241460759676,CEP
2.314532773421444,0.2432327263447217,0.0816487072828975,0.2682960022308284,0.2718248750000018,0.0176994119764404,0.3829805000000021,1.0,0.2277729999999991,0.0175850219148926,0.0316266721821979,0.5983117500000006,0.2889901927017811,0.0003069896947963,0.4639944022335938,0.0687460619204897,0.0251875640248048,CEP
11.282659531453197,1.964598057007381,-999.0,-999.0,0.3249944999999998,0.6235665410624149,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,CEP
13.93983853525981,-999.0,0.1875073832229646,2.144955641701456,-999.0,-999.0,0.6983667500000008,1.0,0.0875964999999965,0.0329847896123301,0.0568101870997159,0.7783587499999989,0.4390779159537615,0.0010848688061477,0.5561245177513275,-0.0274079459969943,0.6295694008218629,CEP
0.5191681904419448,0.3535326127932004,0.0449742245839833,0.2689627733934557,0.181705,0.0024781054214677,0.2673950000000005,1.0,0.2358200000000003,0.0144211744514814,0.0263030130587679,0.4444940000000006,0.2126916592187149,0.00020717890353,0.4036809532514848,0.1361596270251542,0.0020022113031912,CEP
1.1670761734000907,0.5063027055586621,0.2031487010066405,0.5314592877237156,0.4789879999999993,0.1357971657286298,0.6875689999999999,1.0,-0.6845920000000021,0.0281364413403165,0.064969469272803,0.7517534999999977,0.4499066658410696,0.0007891789907445,0.6679885027145708,0.0271471270236478,0.1553680572068905,CEP
2.488539730129596,0.3305541817405217,0.1166402955016158,0.4337676062004026,0.3796872499999999,0.0904960367163718,0.5705885000000004,1.0,-0.569469999999999,0.0242047505182158,0.0565124399424632,0.5940259999999995,0.3707074061212742,0.000584123030645,0.5274813521925809,-0.0020135784410626,0.1330560266279861,CEP
3.891050594486756,0.4749057711412902,0.1192989333332151,0.5097017515720306,0.3779210000000006,0.0075091989884782,0.5529770000000003,1.0,-0.4815179999999976,0.0235584101876691,0.058542913488932,0.6418205000000015,0.3587584275399672,0.0005532430142366,0.4889195697187012,-0.0094720038070997,0.1553355538543808,CEP
3.1772575149496025,0.2851190159195331,0.1372783265903524,0.3479798287500179,0.3678344999999998,0.0312013214692826,0.519801750000001,1.0,-0.1291859999999971,0.0240266312091981,0.0373592772395971,0.8001655000000003,0.3846472903855034,0.0005737443264453,0.5286835526476905,-0.0120585326778788,0.0615214027063484,CEP
2.477506913214096,0.4570277827099827,0.0406278059815563,0.1675400786201995,0.1970960000000001,0.1198008366767032,0.2755229999999997,1.0,-0.0904270000000018,0.014317461974519,0.0275795671864351,0.3590832500000012,0.1964112010653577,0.0002047086322594,0.2791747157613896,0.0080868304695914,0.001964960856627,CEP
0.3319762919305373,0.2867650272309117,0.0250718361269795,0.0376315783173683,0.2097285000000006,0.0377354681998791,0.2334564999999999,3.0,0.037472000000001,0.0112040488967641,0.0209219097011329,0.3043464999999994,0.1561907830176182,0.0001245420840479,0.2655736493980259,0.0993859888485936,4.23006300668309e-13,CEP
6.018371634775603,0.9320892207208696,0.0630359108634452,0.6783155593900416,0.2484504999999996,0.3197898135732759,0.3639287499999994,1.0,0.2393345000000017,0.0176512848136565,0.0431815419055607,0.5014529999999997,0.2568549877701951,0.0003100826249528,0.4348798476406104,0.1059147152626778,0.2387493099220276,CEP
3.521779671299198,0.5188123528394145,0.1069208044325992,0.4096131952248594,0.3158265,0.1449002882355387,0.4801184999999996,1.0,-0.5049839999999968,0.0234378075716138,0.0528652944862519,0.5657324999999993,0.3263460042925821,0.000548532066787,0.5143255572300077,0.0576546541543094,0.0892919530447958,CEP
1.1151543382448148,0.1654308348149428,0.079325192033401,0.7959012932335137,0.3104665000000004,1.2310392513188246e-05,0.4274620000000002,1.0,-0.2894180000000013,0.0206324713340775,0.04149703208606,0.5033065000000008,0.290095690658012,0.0004246900061337,0.471639261247505,0.0654878372749174,0.2943183286364313,CEP
13.91941268251908,2.557803096807659,0.1486792258675408,2.939120001765424,0.3878260000000004,0.692847911528309,0.6108171249999996,1.0,-0.1507269999999998,0.0278752260935703,0.0505657689057064,0.7968830000000011,0.4077826275193126,0.000776031665775,0.5296449595573303,-0.0106227528556438,0.7324827125120911,CEP
1.6698893181311694,1.1189669153383135,0.09716234754536,0.483736125076362,0.3328229999999994,0.405268436179734,0.5069144999999997,1.0,-0.1745860000000014,0.0226872569505691,0.0440790842540884,0.4925800000000002,0.3120109832804947,0.000513827146481,0.4625726902715757,0.0268064663113864,0.1303200581815477,CEP
