,Multiband_period,g-W2,r-W2,g-r_max_corr,g-W3,g-r_mean,g-r_max,GP_DRW_tau_1,g-r_mean_corr,IAR_phi_1,Amplitude_1,ExcessVar_1,delta_mag_fid_1,Meanvariance_1,r-W3,Std_1,GP_DRW_sigma_1,GP_DRW_tau_2,PercentAmplitude_1,W1-W2,W2-W3,SF_ML_amplitude_1,SPM_A_1,Gskew_1,Q31_1,Autocor_length_1,IAR_phi_2,SF_ML_gamma_1,Amplitude_2,delta_mag_fid_2,classALeRCE
2788,0.1025525168240931,5.33790406823025,3.936679812217712,1.373962155521383,5.5039040682302485,1.190261641002838,1.077768325805664,0.1191954740356184,1.4012242560125383,1.5254853792913772e-08,0.1451796573130969,2.428671697737269e-05,0.2903593146261939,0.0051003784211496,4.10267981221771,0.085854180674884,0.0069121209844788,0.5865372225978949,0.0125176435897617,0.0909999999999993,0.1659999999999986,0.0944073050633398,0.3199513100960457,0.1306973884375182,0.0441776381320266,1.0,0.531188381962742,0.4258263817195783,0.1067662219906342,0.2135324439812684,Periodic-Other
2789,0.4522229394538505,2.8090965769697966,2.207122542258686,0.6255946869526063,3.881096576969796,0.6790195899034934,0.4838733673095703,0.7667608395454811,0.6019740347111124,0.3193855936527359,0.2106577512462184,0.0001021626638827,0.4275651167095233,0.0101752823056188,3.279122542258685,0.1670689428738871,0.0271908253182764,0.0763004542990349,0.0223202972537167,0.1240000000000023,1.0719999999999992,0.2307080492241906,0.6915350763570213,0.3000290331202961,0.3303179430194909,1.0,7.039741778232239e-07,-0.027030867488516,0.1831331521823118,0.3662663043646237,Periodic-Other
2790,0.0710630966775039,6.129942920765306,4.684516253119499,1.5685396194997008,6.293942920765305,1.6715173721313477,2.0954418182373047,0.96798044811262,1.4454266676458083,1.4926082450494236e-05,0.0282097895560538,6.736344552874854e-07,0.0564195791121076,0.0012027065986477,4.848516253119499,0.0191746826526682,0.0001051737880986,0.3736691037899075,0.0024175186445329,0.1450000000000013,0.1639999999999997,0.0,0.6840212495592025,0.0206528777087697,0.0229611386348409,1.0,0.0071080998736824,0.0,0.2079928344726003,0.4159856689452006,Periodic-Other
2791,0.0577017789789688,3.44071826167008,2.551794785052678,0.8857800312315476,3.77071826167008,0.7352874960218152,0.7578334808349609,0.1872830055159355,0.8889234766173999,9.27494245865104e-06,0.0722274394212192,6.322260651619235e-06,0.1444548788424384,0.0025806275708829,2.881794785052678,0.039606744896209,0.001501860175908,0.2307329873241504,0.0062396430063058,0.0229999999999996,0.33,0.2865579805129156,0.6126406784585573,-0.0471844935133987,0.0354069150019817,1.0,0.9867477687491052,1.1108791658812174,0.1126490559657771,0.2252981119315542,Periodic-Other
2792,2.467309126455575,3.5647418658569734,2.723075403331867,0.8219580127274355,4.798741865856973,0.7346284668166909,0.5829029083251953,0.0149565506205004,0.8416664625251027,3.357839082138191e-13,0.1867266529770646,4.140851165835983e-05,0.3734533059541292,0.0065329445613747,3.957075403331867,0.1083471991743536,0.0112189244471415,0.1160435375691076,0.0150531679961283,0.0280000000000004,1.234,0.1264754979905541,0.2449792721178076,-0.1264500198888853,0.098311043205399,1.0,0.0066279822299446,-0.0276698157572393,0.1531314765896905,0.306262953179381,Periodic-Other
2793,0.1851748313989249,1.5233250449868372,1.2160438311113122,0.3315336484739273,2.0983250449868383,0.3610411509489406,0.2244071960449218,0.1337172952674831,0.3072812138755268,0.0053916852740851,0.3146883280427764,0.0002400615420758,0.6691255029240786,0.0155066045790491,1.7910438311113133,0.2130502806556376,0.0460289175141746,0.1096906861085232,0.0438584055019481,-0.0250000000000003,0.5750000000000011,0.277627511467756,6.842715052838249,0.5098224430269696,0.3663114129933973,1.0,8.390973751782547e-05,-0.0443309733683799,0.2926809133861692,0.598576574123685,Periodic-Other
2794,0.1940616982637964,4.166469734344759,2.9568755092617,1.185890331175834,4.183469734344758,0.9365285584420882,0.9323596954345704,9.747178482861,1.2095942250830536,0.9302072888780571,0.0526486899373859,2.248901180761398e-06,0.1052973798747718,0.001641268977344,2.973875509261699,0.0253485290465092,0.0006619718460815,11.569022933001053,0.0044654165703256,0.0160000000000017,0.0169999999999994,0.0358796003198461,0.5200363753631402,-0.0326460047082299,0.0279102550590177,1.0,0.9324275993333896,0.2734796892031021,0.0356968911316473,0.0713937822632946,Periodic-Other
2795,0.1912704021795766,1.909790552891225,1.2806219847350473,0.5935779770515701,5.561790552891225,0.4844116357656638,0.4228897094726562,0.149721629174861,0.6291685681561779,5.040703219189908e-06,0.2331325605497625,0.000116969155942,0.466265121099525,0.0109373453678119,4.932621984735047,0.1898262754083797,0.0349758661748631,0.1998619994863124,0.0165884141889082,-0.3230000000000004,3.6519999999999992,0.90871870365688,0.3007512934980429,0.1086800040089741,0.3659062743142733,1.0,8.014942501802957e-06,0.6619106331215661,0.2072269127279238,0.4144538254558477,Periodic-Other
2796,2.0230634951230715,3.4202226015889945,2.616977212685581,0.8260204287054425,3.5292226015889927,1.0379507910686991,0.7459354400634766,6.073293194311599,0.803245388903413,0.8600794800300279,0.1925312901018223,6.266417909285792e-05,0.4067851869751653,0.0079467985318186,2.72597721268558,0.12034013913731,0.0130054564232464,0.3948507859605949,0.0189530697833954,-0.0109999999999992,0.1089999999999982,0.1102384762395147,1.278323657571513,0.1654509228035827,0.2054831279902416,2.0,0.0928494969435931,0.0068488518749575,0.148491409127824,0.3032597920306213,Periodic-Other
2797,0.1610565279727693,2.9642851159880035,2.2597921443116604,0.7462866353584143,2.9002851159880016,0.971080017089843,0.7254428863525391,0.2119911860312757,0.7044929716763431,9.9339263637717e-06,0.1627702622182631,6.069225658258153e-05,0.3255405244365264,0.0078148647509024,2.1957921443116586,0.1151151859236777,0.0131752492916231,0.238760586250199,0.0171287570036209,-0.0129999999999981,-0.0640000000000018,0.1092465624634744,1.8081636987156493,-0.1807460591595493,0.2011374380555821,1.0,1.5548439946199535e-05,0.0409025989891368,0.1539902725993638,0.3079805451987276,Periodic-Other
